symbol,scenario,n_features,fold,split,n_rows,mae,rmse,r2
TSLA,PRICE+TECH,33,16,test,125,0.015642436327676854,0.020473316544213492,-0.04989270805174817
TSLA,PRICE+TECH+LAG,38,16,test,125,0.015891282849110577,0.020679178979085784,-0.07111253307306509
TSLA,ALL_NO_MACRO,47,16,test,125,0.015799562257196524,0.020533798039868618,-0.05610497702267403
TSLA,ALL_NO_REGIME,51,16,test,125,0.015794351159057963,0.020465791441405493,-0.04912105988242388
TSLA,ALL_FULL,60,16,test,125,0.01594364381141677,0.020597072607209034,-0.06262374620489708
TSLA,PRICE_ONLY,5,17,test,125,0.018736047291980352,0.025949023704831653,-0.44611663197921514
TSLA,PRICE+TECH,33,17,test,125,0.014097453589660676,0.020513408819722617,0.09627364807691319
TSLA,PRICE+TECH+LAG,38,17,test,125,0.014113004925295903,0.020415713808310296,0.10486113519268625
TSLA,ALL_NO_MACRO,47,17,test,125,0.014128107174556613,0.020581272040847844,0.09028427512310555
TSLA,ALL_NO_REGIME,51,17,test,125,0.014146960015609897,0.019561786788457627,0.17817695067981854
TSLA,ALL_FULL,60,17,test,125,0.014086644730780662,0.019684144766804773,0.16786387486648902
TSLA,PRICE_ONLY,5,18,test,125,0.014574517307713857,0.0188707138429982,-0.43815980067395244
TSLA,PRICE+TECH,33,18,test,125,0.01140001161888497,0.015232451843754841,0.06293414159753563
TSLA,PRICE+TECH+LAG,38,18,test,125,0.011409172297707578,0.015014211187296775,0.08959312685795329
TSLA,ALL_NO_MACRO,47,18,test,125,0.011136301738307309,0.015065186565551543,0.08340071147411687
TSLA,ALL_NO_REGIME,51,18,test,125,0.011032238020865233,0.014608032300314162,0.13818523933291083
TSLA,ALL_FULL,60,18,test,125,0.010883646627738363,0.014708180411589545,0.12632806747440828
TSLA,PRICE_ONLY,5,19,test,125,0.01266448062813642,0.014834721815215817,-1.631861655688076
TSLA,PRICE+TECH,33,19,test,125,0.010733025220106406,0.012836847883868893,-0.9707023435737172
TSLA,PRICE+TECH+LAG,38,19,test,125,0.010619663737365935,0.012704034014244829,-0.930134346840026
TSLA,ALL_NO_MACRO,47,19,test,125,0.010927221582995039,0.013183168739415515,-1.0784705012862204
TSLA,ALL_NO_REGIME,51,19,test,125,0.010280758492782675,0.012275059188225775,-0.8019860854071785
TSLA,ALL_FULL,60,19,test,125,0.009998339604904595,0.012102287087194082,-0.7516169745665713
TSLA,PRICE_ONLY,5,20,test,125,0.013713060544802598,0.01649112322400265,-2.961479146732886
TSLA,PRICE+TECH,33,20,test,125,0.009906103921794297,0.012242918390985225,-1.1833673403604261
TSLA,PRICE+TECH+LAG,38,20,test,125,0.009762455882137507,0.012112670890796616,-1.137158513911615
TSLA,ALL_NO_MACRO,47,20,test,125,0.010289265912097887,0.012725118594628408,-1.3587427461660884
TSLA,ALL_NO_REGIME,51,20,test,125,0.01099068459292711,0.013222266401236965,-1.5466467456081032
TSLA,ALL_FULL,60,20,test,125,0.011015398109593795,0.013208751210389039,-1.5414432766586543
^GSPC,PRICE_ONLY,5,0,test,125,0.010764889943654488,0.013372899357071597,-10.326962099167456
^GSPC,PRICE+TECH,33,0,test,125,0.005785394251950847,0.006937894630528904,-2.04872108521002
^GSPC,PRICE+TECH+LAG,38,0,test,125,0.0056957366930810134,0.006891799915795845,-2.008344832062638
^GSPC,ALL_NO_MACRO,47,0,test,125,0.00499513975598983,0.006243573161409171,-1.4690432936972617
^GSPC,ALL_NO_REGIME,51,0,test,125,0.012157106256146525,0.013216055355372883,-10.062823741247122
^GSPC,ALL_FULL,60,0,test,125,0.011406741044351494,0.0123981034066201,-8.735826000446261
^GSPC,PRICE_ONLY,5,1,test,125,0.009640655486027314,0.011974817427645534,-8.398975983946487
^GSPC,PRICE+TECH,33,1,test,125,0.007656500102320983,0.008487206141944249,-3.721415699790022
^GSPC,PRICE+TECH+LAG,38,1,test,125,0.007752025290424389,0.008642237885024301,-3.895478768445419
^GSPC,ALL_NO_MACRO,47,1,test,125,0.007429637780325325,0.008373430269532342,-3.595677604883879
^GSPC,ALL_NO_REGIME,51,1,test,125,0.008872752152561903,0.009978896884374368,-5.526912766400223
^GSPC,ALL_FULL,60,1,test,125,0.0086131532129129,0.009680843319943316,-5.142838833241962
^GSPC,PRICE_ONLY,5,2,test,125,0.011960424783647736,0.012523473827889901,-16.992848937085203
^GSPC,PRICE+TECH,33,2,test,125,0.007514299172414801,0.00803632658654232,-6.409100129022158
^GSPC,PRICE+TECH+LAG,38,2,test,125,0.007728785488174583,0.008260121632040908,-6.8275021151317885
^GSPC,ALL_NO_MACRO,47,2,test,125,0.00827952180626375,0.008813106874826872,-7.910629417851403
^GSPC,ALL_NO_REGIME,51,2,test,125,0.006300182495510739,0.006798674140410665,-4.302720794932577
^GSPC,ALL_FULL,60,2,test,125,0.006223906021945561,0.006733910271294065,-4.202175016699401
^GSPC,PRICE_ONLY,5,3,test,125,0.004202607595325247,0.0052347948208802736,-1.2593078934052389
^GSPC,PRICE+TECH,33,3,test,125,0.003607053220465112,0.004389849239833134,-0.5888222117296551
^GSPC,PRICE+TECH+LAG,38,3,test,125,0.003519678225254378,0.004306425029126023,-0.5290084073173569
^GSPC,ALL_NO_MACRO,47,3,test,125,0.0034487210807283256,0.004246899970707012,-0.4870314557742832
^GSPC,ALL_NO_REGIME,51,3,test,125,0.0036024384466290626,0.004093574339692339,-0.38159723292180003
^GSPC,ALL_FULL,60,3,test,125,0.0034280886405494127,0.003941094520614159,-0.28058907708760494
^GSPC,PRICE_ONLY,5,4,test,125,0.004153327037223734,0.005200730620492373,-0.4473053425046003
^GSPC,PRICE+TECH,33,4,test,125,0.005024720053702452,0.006938528098180912,-1.5761203543185562
^GSPC,PRICE+TECH+LAG,38,4,test,125,0.004877664766655533,0.006689688518620491,-1.394656582695601
^GSPC,ALL_NO_MACRO,47,4,test,125,0.004771837473485732,0.006356120867411096,-1.1618011354299882
^GSPC,ALL_NO_REGIME,51,4,test,125,0.0041853697963641955,0.005440294678901221,-0.5837123193564293
^GSPC,ALL_FULL,60,4,test,125,0.0042197052645932195,0.005359328755392415,-0.5369234734700152
^GSPC,PRICE_ONLY,5,5,test,125,0.009034689456324348,0.009862571163155354,-3.1294484760023105
^GSPC,PRICE+TECH,33,5,test,125,0.008576620655636582,0.012296814752721066,-5.419438065177107
^GSPC,PRICE+TECH+LAG,38,5,test,125,0.008203482733321096,0.011734467814992239,-4.84572725057085
^GSPC,ALL_NO_MACRO,47,5,test,125,0.00757600557018502,0.0108572826762687,-4.0044233544674315
^GSPC,ALL_NO_REGIME,51,5,test,125,0.006472582506230417,0.009174255573974036,-2.573167875414975
^GSPC,ALL_FULL,60,5,test,125,0.006187835448243645,0.0086838390029024,-2.201365630996335
^GSPC,PRICE_ONLY,5,6,test,125,0.007104927015281048,0.00851805852808176,-1.6671310088259883
^GSPC,PRICE+TECH,33,6,test,125,0.008638449186808419,0.011911287087528208,-4.215314386389105
^GSPC,PRICE+TECH+LAG,38,6,test,125,0.008721887731547957,0.011953730893845767,-4.252548343917056
^GSPC,ALL_NO_MACRO,47,6,test,125,0.008254618789551414,0.011200800686701293,-3.6117021198422714
^GSPC,ALL_NO_REGIME,51,6,test,125,0.006978245557939508,0.009415229133200717,-2.2585538044865068
^GSPC,ALL_FULL,60,6,test,125,0.006397556254122784,0.00849339206659143,-1.6517065011925753
^GSPC,PRICE_ONLY,5,7,test,125,0.006760990350087531,0.008282216659592863,-1.7723353173519194
^GSPC,PRICE+TECH,33,7,test,125,0.0053998824766143564,0.007136856809888467,-1.0585743150869371
^GSPC,PRICE+TECH+LAG,38,7,test,125,0.005536593034916155,0.007349233131429368,-1.1829140263839721
^GSPC,ALL_NO_MACRO,47,7,test,125,0.005415984684826108,0.00705740383904718,-1.0129941913819014
^GSPC,ALL_NO_REGIME,51,7,test,125,0.005032586231265775,0.006472501709837037,-0.693155831201089
^GSPC,ALL_FULL,60,7,test,125,0.004492561882340834,0.005870777111221259,-0.3929764291152935
^GSPC,PRICE_ONLY,5,8,test,125,0.005062533387840456,0.006622497035280971,-1.1040731811713074
^GSPC,PRICE+TECH,33,8,test,125,0.003143655154228035,0.004402520872307637,0.07013448238434816
^GSPC,PRICE+TECH+LAG,38,8,test,125,0.003124044146090408,0.004394660624046253,0.07345187681331933
^GSPC,ALL_NO_MACRO,47,8,test,125,0.0031521195070478756,0.004363148875930678,0.08669179453566056
^GSPC,ALL_NO_REGIME,51,8,test,125,0.003169557218752317,0.00435892164651394,0.08846065146693227
^GSPC,ALL_FULL,60,8,test,125,0.0030207524392860193,0.00419242749276023,0.15676540404327122
^GSPC,PRICE_ONLY,5,9,test,125,0.0029041263463024393,0.003701059175022307,-0.7604475950774863
^GSPC,PRICE+TECH,33,9,test,125,0.0023038370620813357,0.002905408721162062,-0.08488952335334266
^GSPC,PRICE+TECH+LAG,38,9,test,125,0.0022500926050189178,0.002841040580827232,-0.037351449039231266
^GSPC,ALL_NO_MACRO,47,9,test,125,0.0023345527639515055,0.002957897324098943,-0.12444244971250473
^GSPC,ALL_NO_REGIME,51,9,test,125,0.0026704916205334377,0.0032765222546194805,-0.3797401040417687
^GSPC,ALL_FULL,60,9,test,125,0.002721663706114847,0.0033361865917670586,-0.430446794426657
^GSPC,PRICE_ONLY,5,10,test,125,0.002446983037398824,0.0032329051393772835,-1.1705826347004176
^GSPC,PRICE+TECH,33,10,test,125,0.002382235800310583,0.003074837039661012,-0.9635167429804499
^GSPC,PRICE+TECH+LAG,38,10,test,125,0.0023273966672225053,0.0030385008029796597,-0.9173840567475533
^GSPC,ALL_NO_MACRO,47,10,test,125,0.0023630669110242322,0.0030590938771155964,-0.9434618078815489
^GSPC,ALL_NO_REGIME,51,10,test,125,0.003348490038352414,0.0039477762252882985,-2.2366478879391725
^GSPC,ALL_FULL,60,10,test,125,0.0033988323948666126,0.004004232300526944,-2.329882661667054
^GSPC,PRICE_ONLY,5,11,test,125,0.0021405247431145477,0.002936375990155235,-0.8650354097159099
^GSPC,PRICE+TECH,33,11,test,125,0.0023653421875789032,0.0029002962971848385,-0.8194850410985894
^GSPC,PRICE+TECH+LAG,38,11,test,125,0.002318295435855516,0.0028747026129914022,-0.7875146119098457
^GSPC,ALL_NO_MACRO,47,11,test,125,0.0022939051001198965,0.0028099583376420866,-0.7079042323062552
^GSPC,ALL_NO_REGIME,51,11,test,125,0.003653004708073092,0.004187966246276959,-2.793762143956862
^GSPC,ALL_FULL,60,11,test,125,0.003544161742408494,0.004055832761660005,-2.558146546853708
^GSPC,PRICE_ONLY,5,12,test,125,0.0025194945636760344,0.00310441437831264,-0.796920677436376
^GSPC,PRICE+TECH,33,12,test,125,0.0027009750469290787,0.0033653564234556723,-1.1116973144744553
^GSPC,PRICE+TECH+LAG,38,12,test,125,0.002725910290503672,0.0034393907365599446,-1.2056295326309883
^GSPC,ALL_NO_MACRO,47,12,test,125,0.002647524576787312,0.003326360459796053,-1.0630423960160296
^GSPC,ALL_NO_REGIME,51,12,test,125,0.003614956674485654,0.004235655780996636,-2.3451134527107684
^GSPC,ALL_FULL,60,12,test,125,0.0034821096264801414,0.004093087160078621,-2.123715836468649
^GSPC,PRICE_ONLY,5,13,test,125,0.0026397424600647164,0.0031494164211860144,-0.8862350965656169
^GSPC,PRICE+TECH,33,13,test,125,0.003234890974758034,0.003798217511489063,-1.7434390095411647
^GSPC,PRICE+TECH+LAG,38,13,test,125,0.003177333952156054,0.003757244775324707,-1.6845693322007231
^GSPC,ALL_NO_MACRO,47,13,test,125,0.0032463065042442223,0.00381266819632165,-1.7643540772874844
^GSPC,ALL_NO_REGIME,51,13,test,125,0.002182124517886628,0.002666107571113726,-0.35173320592793855
^GSPC,ALL_FULL,60,13,test,125,0.0022071330064946863,0.002670579877937498,-0.356271984600109
^GSPC,PRICE_ONLY,5,14,test,125,0.002877829546428817,0.00359533753445813,-0.10368958343080226
^GSPC,PRICE+TECH,33,14,test,125,0.0035108559631065327,0.004190472050603336,-0.4993171304259809
^GSPC,PRICE+TECH+LAG,38,14,test,125,0.0034751098758567553,0.004153236141593156,-0.4727900976716368
^GSPC,ALL_NO_MACRO,47,14,test,125,0.0035287545257138785,0.0042118481671529935,-0.5146525493325447
^GSPC,ALL_NO_REGIME,51,14,test,125,0.0027887200533021532,0.003956738061863972,-0.33672542234192915
^GSPC,ALL_FULL,60,14,test,125,0.0028076833393748703,0.003971570211043382,-0.3467658501876061
^GSPC,PRICE_ONLY,5,15,test,125,0.002869983843023743,0.003680206064883361,-0.008147948637053037
^GSPC,PRICE+TECH,33,15,test,125,0.0029362963547185632,0.003879537645405684,-0.12031445161139365
^GSPC,PRICE+TECH+LAG,38,15,test,125,0.002944536317064867,0.003913835503400072,-0.14021075827407503
^GSPC,ALL_NO_MACRO,47,15,test,125,0.002910344755697105,0.0038725867105134696,-0.11630353208262845
^GSPC,ALL_NO_REGIME,51,15,test,125,0.0032662165924852607,0.004363151541278469,-0.41703504741686537
^GSPC,ALL_FULL,60,15,test,125,0.0032170123199810625,0.004291324888202602,-0.3707643093720747
^GSPC,PRICE_ONLY,5,16,test,125,0.003981263273807123,0.005943250142298418,-0.45795172934324047
^GSPC,PRICE+TECH,33,16,test,125,0.0030548473377107863,0.004549021841074214,0.14585585053313754
^GSPC,PRICE+TECH+LAG,38,16,test,125,0.0030620560945753177,0.004607038240598478,0.12393009671844579
^GSPC,ALL_NO_MACRO,47,16,test,125,0.0030074544027816705,0.004505462407385452,0.16213535079142838
^GSPC,ALL_NO_REGIME,51,16,test,125,0.003256796608240357,0.004860398988694069,0.024922870489246907
^GSPC,ALL_FULL,60,16,test,125,0.00317211646510662,0.004691797605784495,0.09139804882642166
^GSPC,PRICE_ONLY,5,17,test,125,0.008052210604688722,0.01191958015548018,-0.6980840887656214
^GSPC,PRICE+TECH,33,17,test,125,0.006597663912940121,0.010806531327105599,-0.39575730408374143
^GSPC,PRICE+TECH+LAG,38,17,test,125,0.006480484169133643,0.01053413761404774,-0.3262800918708515
^GSPC,ALL_NO_MACRO,47,17,test,125,0.006362734644861406,0.010191074883774251,-0.24130144579414914
^GSPC,ALL_NO_REGIME,51,17,test,125,0.005638961921889832,0.009110141327682739,0.008055201760402309
^GSPC,ALL_FULL,60,17,test,125,0.005365999407414442,0.008583971135750405,0.11932884309563818
^GSPC,PRICE_ONLY,5,18,test,125,0.005193309578085777,0.007248484716899448,-0.4245108506329196
^GSPC,PRICE+TECH,33,18,test,125,0.005157989709002483,0.00842928163698152,-0.9264264644177675
^GSPC,PRICE+TECH+LAG,38,18,test,125,0.0053007161806996736,0.008724317549818995,-1.0636414194770172
^GSPC,ALL_NO_MACRO,47,18,test,125,0.00496458448779831,0.008005926335057437,-0.7377787648481711
^GSPC,ALL_NO_REGIME,51,18,test,125,0.004528589571470915,0.0069763807274063755,-0.3195676313055422
^GSPC,ALL_FULL,60,18,test,125,0.004383070607958804,0.006460265444103055,-0.1315455277369766
^GSPC,PRICE_ONLY,5,19,test,125,0.0024978439352444444,0.003181237036639167,-0.19110326555773982
^GSPC,PRICE+TECH,33,19,test,125,0.0032846342080825736,0.003795276126377797,-0.6952904385297412
^GSPC,PRICE+TECH+LAG,38,19,test,125,0.0032160493014942865,0.003731802668424381,-0.6390594165804708
^GSPC,ALL_NO_MACRO,47,19,test,125,0.00313034256819921,0.003679009513680205,-0.5930124763676372
^GSPC,ALL_NO_REGIME,51,19,test,125,0.0033465430230334207,0.003897727736906018,-0.788052864025891
^GSPC,ALL_FULL,60,19,test,125,0.0034177236029994994,0.004004270370922016,-0.8871400982322333
^GSPC,PRICE_ONLY,5,20,test,125,0.0026870544142246823,0.0033096262165011638,-0.03237154109361473
^GSPC,PRICE+TECH,33,20,test,125,0.0027585682840507385,0.003524869647623282,-0.17101983162563683
^GSPC,PRICE+TECH+LAG,38,20,test,125,0.002766725591664852,0.0035241405059792293,-0.17053541597367894
^GSPC,ALL_NO_MACRO,47,20,test,125,0.002632640264826223,0.0034269123553549528,-0.10683815698204802
^GSPC,ALL_NO_REGIME,51,20,test,125,0.00309769382035351,0.003782370761834423,-0.34836143734663083
^GSPC,ALL_FULL,60,20,test,125,0.002929138270644925,0.003622031286686457,-0.23646697912098902
^IXIC,PRICE_ONLY,5,0,test,125,0.023366424865267937,0.024833455086816225,-16.83298862776708
^IXIC,PRICE+TECH,33,0,test,125,0.011177598147696768,0.01297194276995042,-3.865863099858279
^IXIC,PRICE+TECH+LAG,38,0,test,125,0.011407809128214562,0.013335649034962644,-4.142545614862285
^IXIC,ALL_NO_MACRO,47,0,test,125,0.01057050386085706,0.012287021390293768,-3.365591213614458
^IXIC,ALL_NO_REGIME,51,0,test,125,0.013732791180286846,0.014869143318813328,-5.393250673085569
^IXIC,ALL_FULL,60,0,test,125,0.01351627465655919,0.014667233478378916,-5.220800139169536
^IXIC,PRICE_ONLY,5,1,test,125,0.007845464517249184,0.008776102403005191,-1.6915382684627542
^IXIC,PRICE+TECH,33,1,test,125,0.008882913261242398,0.01049225863078649,-2.8471150059297328
^IXIC,PRICE+TECH+LAG,38,1,test,125,0.009018946436794264,0.010629098016521264,-2.9481170401522863
^IXIC,ALL_NO_MACRO,47,1,test,125,0.008577528726164924,0.01009765264586365,-2.563182354600016
^IXIC,ALL_NO_REGIME,51,1,test,125,0.007989651425476967,0.009203888400407255,-1.9603283412408388
^IXIC,ALL_FULL,60,1,test,125,0.007917249068172282,0.009124734917663049,-1.9096296125509795
^IXIC,PRICE_ONLY,5,2,test,125,0.018654744444356938,0.01904340491904419,-29.723821810297363
^IXIC,PRICE+TECH,33,2,test,125,0.008656379495840626,0.00921231760416945,-6.189916363203055
^IXIC,PRICE+TECH+LAG,38,2,test,125,0.00882322651817726,0.009390119032963225,-6.470131192159314
^IXIC,ALL_NO_MACRO,47,2,test,125,0.008325405400362688,0.008891710801281505,-5.698178115208906
^IXIC,ALL_NO_REGIME,51,2,test,125,0.007512687614744829,0.008121173535338616,-4.587578212977568
^IXIC,ALL_FULL,60,2,test,125,0.007792435584664576,0.008388063864967297,-4.960867807928373
^IXIC,PRICE_ONLY,5,3,test,125,0.007052771589305749,0.008422973347494766,-2.895405032628636
^IXIC,PRICE+TECH,33,3,test,125,0.003572421100817292,0.004548231722071869,-0.13581325823799917
^IXIC,PRICE+TECH+LAG,38,3,test,125,0.003474745190278771,0.004423294512772473,-0.07427008283920467
^IXIC,ALL_NO_MACRO,47,3,test,125,0.0034547180663404057,0.004345432006062034,-0.036782565919812216
^IXIC,ALL_NO_REGIME,51,3,test,125,0.0037764585324668045,0.004450036059931778,-0.08729859910653248
^IXIC,ALL_FULL,60,3,test,125,0.0037044257735807965,0.004382177341587764,-0.05439094114190879
^IXIC,PRICE_ONLY,5,4,test,125,0.0045868903595718945,0.0055683250653698465,0.1257605993111559
^IXIC,PRICE+TECH,33,4,test,125,0.006065853982116544,0.007815399478317064,-0.7221999723477348
^IXIC,PRICE+TECH+LAG,38,4,test,125,0.006284200430855923,0.008155970823663547,-0.8755668227365534
^IXIC,ALL_NO_MACRO,47,4,test,125,0.0061091457854711905,0.007926394365690665,-0.7714649636203545
^IXIC,ALL_NO_REGIME,51,4,test,125,0.0050376537810776015,0.006086492702711372,-0.044516791740367934
^IXIC,ALL_FULL,60,4,test,125,0.005247873458575315,0.006389413686260883,-0.15107396241040272
^IXIC,PRICE_ONLY,5,5,test,125,0.009674718047184056,0.011160601358476718,-2.727837966410939
^IXIC,PRICE+TECH,33,5,test,125,0.010278719210337812,0.013843488489552178,-4.73552164408804
^IXIC,PRICE+TECH+LAG,38,5,test,125,0.01062757752079654,0.014152111727373892,-4.994104805858999
^IXIC,ALL_NO_MACRO,47,5,test,125,0.010289380664038034,0.013923174605053526,-4.801741492539444
^IXIC,ALL_NO_REGIME,51,5,test,125,0.006635807980529147,0.008632027832992236,-1.2300135357322524
^IXIC,ALL_FULL,60,5,test,125,0.006906893002257506,0.009070008980282193,-1.4620522720191271
^IXIC,PRICE_ONLY,5,6,test,125,0.007866108384381728,0.009818326331741912,-1.2759576466682474
^IXIC,PRICE+TECH,33,6,test,125,0.009463800542065673,0.013008952000703941,-2.9955251918409784
^IXIC,PRICE+TECH+LAG,38,6,test,125,0.009580120972236802,0.013030701312429654,-3.008896378959667
^IXIC,ALL_NO_MACRO,47,6,test,125,0.009544205861581948,0.013140362358153194,-3.0766547579598233
^IXIC,ALL_NO_REGIME,51,6,test,125,0.00715673555784031,0.009211749602832338,-1.0034268933476715
^IXIC,ALL_FULL,60,6,test,125,0.007037367055989468,0.009218931472850269,-1.006552023978243
^IXIC,PRICE_ONLY,5,7,test,125,0.006091881646064343,0.007860945366200424,-0.656567625591489
^IXIC,PRICE+TECH,33,7,test,125,0.005477548405681592,0.007075710008053115,-0.3421457009631985
^IXIC,PRICE+TECH+LAG,38,7,test,125,0.005626491867436351,0.007198218445743129,-0.3890237070272944
^IXIC,ALL_NO_MACRO,47,7,test,125,0.0055155235851693084,0.007189960344695473,-0.38583844156715585
^IXIC,ALL_NO_REGIME,51,7,test,125,0.005558611386032574,0.007155810182687361,-0.37270506908232326
^IXIC,ALL_FULL,60,7,test,125,0.005333302686765292,0.006847113560839481,-0.25682460802718277
^IXIC,PRICE_ONLY,5,8,test,125,0.004575196361513077,0.006286677492165325,-0.16536167596926332
^IXIC,PRICE+TECH,33,8,test,125,0.004285026258517605,0.005658181857201941,0.0559996129037591
^IXIC,PRICE+TECH+LAG,38,8,test,125,0.004294020905329609,0.005703016759782453,0.040979999599294326
^IXIC,ALL_NO_MACRO,47,8,test,125,0.0042780878122223856,0.005704005179636907,0.04064754518326763
^IXIC,ALL_NO_REGIME,51,8,test,125,0.004163674786725132,0.0055684703490915255,0.08569690119559203
^IXIC,ALL_FULL,60,8,test,125,0.004162086866884488,0.005516424982293138,0.1027079871519998
^IXIC,PRICE_ONLY,5,9,test,125,0.005716444889109239,0.00687850010129292,-2.836698686650319
^IXIC,PRICE+TECH,33,9,test,125,0.0036660325236648555,0.004595842999154977,-0.7127759873794732
^IXIC,PRICE+TECH+LAG,38,9,test,125,0.003684588008829632,0.004592667823144482,-0.710410159565688
^IXIC,ALL_NO_MACRO,47,9,test,125,0.0035574129790558765,0.004442749740051986,-0.6005671443694713
^IXIC,ALL_NO_REGIME,51,9,test,125,0.0033796613765739807,0.0041408614736685315,-0.3904379142629204
^IXIC,ALL_FULL,60,9,test,125,0.003250388553783522,0.004078451445704958,-0.3488410982305401
^IXIC,PRICE_ONLY,5,10,test,125,0.0047252554820702815,0.0060447713930334756,-4.011092955845885
^IXIC,PRICE+TECH,33,10,test,125,0.003442955475314559,0.004245933611622522,-1.4724020545987933
^IXIC,PRICE+TECH+LAG,38,10,test,125,0.003465743335439885,0.004246735687232982,-1.473336238160019
^IXIC,ALL_NO_MACRO,47,10,test,125,0.0033721925626540826,0.0041579435428741015,-1.3709908247673308
^IXIC,ALL_NO_REGIME,51,10,test,125,0.0035120344111953263,0.004447347740457731,-1.712532023627218
^IXIC,ALL_FULL,60,10,test,125,0.003213881675127061,0.004137536105967711,-1.3477740086444059
